0;SPI_CONFIG_A;R/W;AD
2;DEVICE_CONFIG;R/W;12
3;CHIP_TYPE;R/W;DD
4;CHIP_ID_LSB;R/W;FF
5;CHIP_ID_MSB;R/W;0
A;CHIP_SCRATCH;R/W;0
C;VENDOR_ID_LSB;R/W;0
D;VENDOR_ID_MSB;R/W;0
26;GEN_CTRL;R/W;EE
